   X      Y      Z   
1:     -142.06464 -802.435725 668.515925
558:     -113.33499 -528.7718 666.0968500000001
559:     -113.3852575 -530.003 666.0863375
560:     -113.41803250000001 -531.2345125 666.0783875000002
561:     -113.40520500000001 -532.4263 666.0612375
562:     -113.36866375000001 -533.5718374999999 666.0341375
563:     -113.30190875000002 -534.668175 666.0052875
564:     -113.206145 -535.6944625 665.978125
565:     -113.07927499999998 -536.6494875 665.9542625
566:     -112.92376125 -537.527775 665.93345
567:     -112.74218124999999 -538.3241625 665.9140125000001
568:     -112.538205 -539.0374875 665.892
569:     -112.31165 -539.66285 665.866925
570:     -112.06521875 -540.2050624999999 665.8454875000001
571:     -111.78976125000003 -540.6613874999999 665.8340625000001
572:     -111.47878250000001 -541.0305625000001 665.836725
573:     -111.13840625 -541.3018875 665.856275
574:     -110.77235000000002 -541.4884875 665.8911375
575:     -110.38653249999999 -541.582475 665.9347625
576:     -109.982505 -541.582475 665.98285
577:     -109.56326750000001 -541.495925 666.0324625000001
578:     -109.1284525 -541.332825 666.09235
579:     -108.68326000000002 -541.1043 666.16215
580:     -108.22856625 -540.8044500000001 666.2267125
581:     -107.77852999999999 -540.446225 666.2804500000001
582:     -107.34234250000002 -540.0542125000001 666.3237875000001
583:     -106.92270750000002 -539.6259000000001 666.346075
584:     -106.52150250000001 -539.1772125 666.3565
585:     -106.13976375 -538.714225 666.3639000000001
586:     -105.77912875000001 -538.234 666.3700375
587:     -105.43744500000001 -537.749175 666.391375
588:     -105.12191750000001 -537.25095 666.4141250000001
589:     -104.83402749999999 -536.7389625000001 666.4375125
590:     -104.57738875000001 -536.222125 666.4706500000002
591:     -104.34958250000001 -535.7043125 666.519025
592:     -104.15115 -535.179925 666.5835875
593:     -103.97869625000001 -534.6619875000001 666.673025
594:     -103.83747875000002 -534.1446125 666.7766375000001
595:     -103.72994000000001 -533.6261750000001 666.8880750000001
596:     -103.65671875000001 -533.11415 667.0087625000002
597:     -103.62101625 -532.58625 667.1251500000002
598:     -103.61708875000001 -532.0459875 667.2478625000001
599:     -103.6391075 -531.4861875 667.3797000000001
600:     -103.67893125 -530.9011750000001 667.523775
601:     -103.7368675 -530.284475 667.6746
602:     -103.8101425 -529.6291375000001 667.8230374999999
603:     -103.89470375 -528.9292375 667.9638625000001
604:     -103.98644875000002 -528.1831875 668.0967625000001
605:     -104.079025 -527.395475 668.2254625
606:     -104.16647625 -526.5682625 668.3516500000001
607:     -104.24504875000001 -525.7019625 668.4764
608:     -104.31617625000001 -524.7873000000001 668.5935875000001
609:     -104.38499750000001 -523.8231625000001 668.7043875
610:     -104.45538625 -522.800275 668.8042875000001
611:     -104.52669000000003 -521.7126625 668.8927375
612:     -104.59645750000001 -520.5514000000001 668.9795625
613:     -104.66694125000001 -519.3074375000001 669.0676375
614:     -104.7257725 -517.9778375000001 669.1571
615:     -104.78131125 -516.5528625000001 669.2451000000001
616:     -104.83390500000002 -515.022875 669.3267375
617:     -104.89763375000001 -513.3913500000001 669.3949500000001
618:     -104.95885625 -511.66602500000005 669.4461375000001
619:     -105.01402750000001 -509.8454875 669.4835375
620:     -105.0459975 -507.92774999999995 669.518225
621:     -105.05303125 -505.92075 669.5577375
622:     -105.04574875 -503.8351875000001 669.5949375
623:     -105.01721375 -501.6740250000001 669.6217125
624:     -104.97971000000001 -499.4395625000001 669.6361625000001
625:     -104.9113825 -497.1377625 669.6296250000001
626:     -104.82862375000002 -494.803325 669.6074875
627:     -104.7192175 -492.4506625 669.57315
628:     -104.60695750000001 -490.0993 669.5348250000001
629:     -104.4812 -487.752425 669.474775
630:     -104.38618875 -485.44213750000006 669.3892125
631:     -104.309205 -483.152975 669.262975
632:     -104.275095 -480.9054375000001 669.11165
633:     -104.2836925 -478.70292500000005 668.9474
634:     -104.33903875000001 -476.555975 668.7848375
635:     -104.46494125000001 -474.46936250000005 668.6280125
636:     -104.65005375000001 -472.42443749999995 668.4784625
637:     -104.9032675 -470.41935000000007 668.3326375000001
638:     -105.22061625 -468.4523250000001 668.18625
639:     -105.6295575 -466.54843750000003 668.0506125
640:     -106.1052125 -464.69786250000004 667.9298249999999
641:     -106.65723125000001 -462.93023750000003 667.83925
642:     -107.25117750000001 -461.239325 667.7664750000001
643:     -107.89072250000001 -459.6372375 667.7108375
644:     -108.566655 -458.12198750000005 667.6580749999999
645:     -109.25760125000001 -456.6998250000001 667.6169500000001
646:     -109.94765250000002 -455.37398750000006 667.588525
647:     -110.62095375000001 -454.140275 667.5836750000001
648:     -111.2577425 -452.98766250000006 667.612525
649:     -111.83922875000002 -451.902075 667.677175
650:     -112.35540250000003 -450.8819500000001 667.7660125
651:     -112.80787500000001 -449.9162125 667.8730625
652:     -113.193915 -448.9942125 668.0005249999999
653:     -113.50765750000001 -448.10445000000004 668.1535625
654:     -113.74685500000001 -447.2268000000001 668.3389
655:     -113.91363875 -446.3421875000001 668.5564625000001
656:     -114.01829000000001 -445.4354 668.7943750000001
657:     -114.06737000000001 -444.493375 669.0372375000001
658:     -114.07183875000001 -443.5008250000001 669.2626
659:     -114.04447625 -442.44916250000006 669.4525500000001
660:     -113.98837750000001 -441.32195 669.6004875000001
661:     -113.90752875000001 -440.11082500000003 669.7052
662:     -113.80900375000002 -438.8185375 669.7605874999999
663:     -113.70334125000001 -437.4439125000001 669.757575
664:     -113.6071 -436.0023625000001 669.68795
665:     -113.53025875 -434.50311250000004 669.5498375
666:     -113.48844125 -432.94635 669.3588750000001
667:     -113.48506 -431.33523750000006 669.1295375
668:     -113.5143875 -429.6630750000001 668.8780375000001
669:     -113.56984750000001 -427.92905 668.6145
670:     -113.6512475 -426.13638749999996 668.3443125000001
671:     -113.76403750000001 -424.296575 668.0561625
672:     -113.90385375000001 -422.41997499999997 667.750575
673:     -114.05955750000001 -420.52422500000006 667.4328250000001
674:     -114.21265500000001 -418.61920000000003 667.1158875
675:     -114.34952125000001 -416.70662500000003 666.8065
676:     -114.44579875000002 -414.799 666.501625
677:     -114.49094500000001 -412.90395000000007 666.1947875000001
678:     -114.48363 -411.0447375 665.8802625
679:     -114.412785 -409.2404250000001 665.5619125
680:     -114.26995374999998 -407.510825 665.247075
681:     -114.03628624999999 -405.8654 664.9554125000001
682:     -113.71130375000001 -404.3091375 664.6933124999999
683:     -113.30071125 -402.8504875 664.4601
684:     -112.83458875000001 -401.4813375 664.252425
685:     -112.34170875000001 -400.21013750000003 664.0641625
686:     -111.84206625 -399.04666249999997 663.8983625
687:     -111.35573250000002 -397.99784999999997 663.7624
688:     -110.90270375000001 -397.0759875000001 663.6717375000001
689:     -110.50982000000002 -396.28173749999996 663.625875
690:     -110.20848375000001 -395.61242500000003 663.6209625
691:     -110.04456750000001 -395.05383750000004 663.649975
692:     -110.01856750000002 -394.61175 663.704625
693:     -110.14025500000002 -394.2817125 663.780575
694:     -110.39874750000001 -394.0708625 663.8833
695:     -110.78372 -393.9875375 664.0212375000001
696:     -111.28732625 -394.03093749999994 664.189775
697:     -111.8896325 -394.20910000000003 664.3935250000001
698:     -112.574495 -394.51312500000006 664.624675
699:     -113.31043875 -394.9225125 664.8932
700:     -114.08839250000001 -395.45317500000004 665.1949125
701:     -114.86553750000002 -396.100325 665.5347
702:     -115.65335875000002 -396.84878749999996 665.9148750000002
703:     -116.43783625 -397.6839125000001 666.344225
704:     -117.20459500000001 -398.5885625000001 666.8132499999999
705:     -117.94917000000001 -399.55789999999996 667.3096750000001
706:     -118.67069000000002 -400.6104625 667.8153625
707:     -119.36842375000002 -401.6920875 668.3224875
708:     -120.03342625 -402.7891875000001 668.8288875
709:     -120.67074625000001 -403.8845625 669.3251250000001
710:     -121.2811725 -404.95412500000003 669.811375
711:     -121.87133375 -405.98490000000004 670.278075
712:     -122.4513575 -406.98086250000006 670.7169250000001
713:     -123.02012500000001 -407.92692500000004 671.1066875000001
714:     -123.57213000000002 -408.8065750000001 671.4573750000001
715:     -124.09851624999999 -409.592675 671.7561875
716:     -124.60797749999999 -410.25800000000004 672.0230375
717:     -125.0820825 -410.80803750000007 672.2613249999999
718:     -125.52920000000002 -411.2331875 672.4652875
719:     -125.95421375000001 -411.54616250000004 672.63435
720:     -126.34421 -411.72683750000004 672.7717375
721:     -126.703065 -411.7755000000001 672.8809375000001
722:     -127.00762875 -411.66961249999997 672.972125
723:     -127.26903 -411.417375 673.0511875000001
724:     -127.47286 -411.00665000000004 673.1053625000001
725:     -127.62452375000001 -410.442725 673.151175
726:     -127.70119000000001 -409.7145875 673.1658875
727:     -127.71752124999999 -408.84896249999997 673.1465125
728:     -127.68684 -407.835525 673.103375
729:     -127.58494375000001 -406.69081250000005 673.028975
730:     -127.4126425 -405.41200000000003 672.9240625000001
731:     -127.16689125000002 -403.9985625 672.7872000000001
732:     -126.83517000000002 -402.4583 672.6094875
733:     -126.4240125 -400.7859000000001 672.3855375
734:     -125.94814250000003 -398.9955625 672.11775
735:     -125.40101375 -397.07683750000007 671.7921875
736:     -124.80184000000003 -395.0383375 671.4251624999999
737:     -124.14871250000002 -392.8601 671.0124125
738:     -123.44298625 -390.5746250000001 670.5359875
739:     -122.6968025 -388.16678750000005 669.9978875
740:     -121.8935975 -385.6359875 669.4027375000001
741:     -121.03079625000001 -382.99368749999996 668.749475
742:     -120.1096125 -380.26512500000007 668.033825
743:     -119.14464375000001 -377.3905625 667.28485
744:     -118.13562375000002 -374.4033 666.4914249999999
745:     -117.07916750000001 -371.3149 665.6670624999999
746:     -115.95870625000003 -368.12138749999997 664.8260375
747:     -114.7578675 -364.88921250000004 663.980125
748:     -113.45588875000001 -361.65126250000003 663.168025
749:     -112.06709875000001 -358.46073750000005 662.41515
750:     -110.61615875000001 -355.3918875 661.7146625
751:     -109.11774375 -352.49896249999995 661.0745374999999
752:     -107.60473875 -349.7875250000001 660.5022875000001
753:     -106.07600125 -347.26711250000005 659.99415
754:     -104.57327000000001 -344.97147500000005 659.5434375
755:     -103.09672000000002 -342.88823750000006 659.167025
756:     -101.66551625000001 -341.0479875 658.8478
757:     -100.30663500000001 -339.3954625 658.5962875
758:     -99.02556875 -337.91886250000005 658.4039375
759:     -97.82661875 -336.58910000000003 658.2573625
760:     -96.69960875 -335.3844 658.16725
761:     -95.62647125000002 -334.2517 658.1341375
762:     -94.59774375 -333.18885 658.1556125
763:     -93.6052425 -332.2912625000001 658.2119625
764:     -92.61862124999999 -331.5324125 658.3276375
765:     -91.65735749999999 -330.973525 658.4603625
766:     -90.77705125 -330.48400000000004 658.6358625
767:     -89.97097875000001 -330.14072500000003 658.811225
768:     -89.26010625 -329.90937500000007 658.9663875
769:     -88.65444875 -329.770275 659.094575
770:     -88.16238249999999 -329.68296250000003 659.1915625
771:     -87.80105625000002 -329.6435375 659.2523375000001
772:     -87.57142999999999 -329.621825 659.2828875
773:     -87.47229125000001 -329.60461250000003 659.2802125000001
774:     -87.49786125000001 -329.5781875 659.2409750000002
775:     -87.63771875 -329.5017375 659.1870625
776:     -87.82129125 -329.48822499999994 659.1011
777:     -88.0496025 -329.492675 659.0134875000001
778:     -88.30254625 -329.533675 658.927925
779:     -88.565315 -329.6051625 658.8474500000002
780:     -88.83288250000001 -329.7295875 658.76525
781:     -89.11321625000001 -329.885175 658.6952125
782:     -89.39705625 -330.0773 658.6219000000001
783:     -89.682715 -330.2693 658.5512624999999
784:     -89.9784975 -330.44221250000004 658.4785250000001
785:     -90.28646125000002 -330.61590000000007 658.403875
786:     -90.60257625000001 -330.7678875 658.3284375000001
787:     -90.93665125000001 -330.90236250000004 658.2427375000001
788:     -91.28885999999999 -331.0145125 658.1516875
789:     -91.66460125 -331.09695 658.0715
790:     -92.05626750000002 -331.1337250000001 658.0050625000001
791:     -92.44098875 -331.1775875 657.9317500000001
792:     -92.81509125 -331.2068125 657.879
793:     -93.16068625000001 -331.241075 657.8453499999999
794:     -93.47713375000001 -331.28711250000003 657.8269500000001
795:     -93.76529625000002 -331.3256 657.824975
796:     -94.0360025 -331.3741125 657.831175
797:     -94.27809624999999 -331.4148875000001 657.8478375
798:     -94.48865125 -331.44803750000005 657.8699750000002
799:     -94.659475 -331.4914 657.8784750000001
800:     -94.79411000000002 -331.5524500000001 657.8754250000001
801:     -94.90223500000002 -331.61738750000006 657.86535
802:     -94.98788125 -331.7074875 657.8368750000001
803:     -95.05767250000001 -331.81052500000004 657.79385
804:     -95.10404625000001 -331.9325625 657.7456125000001
805:     -95.13073750000001 -332.0699875 657.693525
806:     -95.13230500000002 -332.20725 657.6455625
807:     -95.12447750000003 -332.3396875 657.5982875
808:     -95.11237375 -332.45783750000004 657.5495125
809:     -95.08742000000002 -332.5467625 657.5022624999999
810:     -95.05640750000002 -332.609825 657.4546250000001
811:     -95.01001750000002 -332.6380625 657.4091375
812:     -94.9498325 -332.637425 657.3656000000001
813:     -94.86375000000001 -332.6021625 657.3253749999999
814:     -94.75569125 -332.53025 657.2791125
815:     -94.6296025 -332.436325 657.2261875
816:     -94.48715125 -332.32671250000004 657.1615375
817:     -94.3290075 -332.2156625 657.0916125
818:     -94.15521250000002 -332.10905 657.0201
819:     -93.98009875000001 -332.0223 656.946775
820:     -93.80037625 -331.94534999999996 656.875225
821:     -93.61924375000001 -331.86740000000003 656.8024500000001
822:     -93.4421525 -331.782225 656.72905
823:     -93.2804425 -331.7115125 656.655425
824:     -93.1377925 -331.6653 656.588775
825:     -93.00634500000001 -331.6406999999999 656.5374875
826:     -92.8859925 -331.64411249999995 656.5079625
827:     -92.76952250000001 -331.66272499999997 656.5011500000002
828:     -92.66674875000001 -331.69977500000005 656.516975
829:     -92.5827075 -331.75865000000005 656.5581750000001
830:     -92.52260749999999 -331.84285 656.621
831:     -92.49574750000001 -331.96365000000003 656.7096
832:     -92.50318874999999 -332.11725 656.8257000000001
833:     -92.55070750000002 -332.29526250000004 656.97015
834:     -92.64472000000002 -332.4952125 657.1371624999999
835:     -92.78592125000002 -332.7101875 657.3137625
836:     -92.98359500000002 -332.940075 657.4878750000001
837:     -93.23251750000001 -333.1839375 657.655925
838:     -93.52262750000001 -333.43605 657.813425
839:     -93.837955 -333.6857125 657.9582875000001
840:     -94.16984375000001 -333.9377 658.0931875000001
841:     -94.50594625 -334.18171250000006 658.213875
842:     -94.83215625000001 -334.415025 658.3178125000002
843:     -95.14220999999999 -334.63628750000004 658.4021124999999
844:     -95.42325125 -334.83905000000004 658.4666625
845:     -95.68180500000001 -335.03675000000004 658.5164750000001
846:     -95.9040775 -335.2122125 658.5520624999999
847:     -96.10234625000001 -335.37876250000005 658.5770375000001
848:     -96.28027875 -335.53823750000004 658.5901875000001
849:     -96.44593125000002 -335.6941125 658.588575
850:     -96.60784750000002 -335.8459625 658.5688375000001
851:     -96.76420375 -336.00140000000005 658.535775
852:     -96.9174675 -336.1650875 658.4940125000002
853:     -97.06861125 -336.33315 658.448075
854:     -97.21893625000001 -336.5003625 658.4077500000001
855:     -97.36657875000002 -336.64555000000007 658.3738999999999
856:     -97.523585 -336.78752499999996 658.3548000000001
857:     -97.68219000000002 -336.900475 658.3382750000001
858:     -97.84015625000002 -336.9789125 658.3244
859:     -97.9967075 -337.0217 658.3129875000001
860:     -98.143865 -337.02188750000005 658.307525
861:     -98.28965250000002 -336.98357500000003 658.30735
862:     -98.43899625000002 -336.91836250000006 658.3072875
863:     -98.59056500000001 -336.83662499999997 658.300325
864:     -98.74326875 -336.7508375 658.2789625
865:     -98.89164875 -336.6678125 658.2445500000001
866:     -99.02946000000001 -336.583 658.1983375000001
867:     -99.15564250000001 -336.50902500000007 658.1515499999999
868:     -99.26724125000001 -336.4493375 658.1076375
869:     -99.3647825 -336.40396250000003 658.0665875
870:     -99.45091000000001 -336.3726875 658.0226125
871:     -99.52582500000001 -336.3499125 657.9734750000001
872:     -99.58870500000002 -336.3203375 657.9228375000001
873:     -99.64260375 -336.28373750000003 657.8780624999999
874:     -99.686625 -336.2219875 657.8404625000001
875:     -99.72192250000002 -336.13284999999996 657.8071625
876:     -99.7526875 -336.0137500000001 657.77095
877:     -99.78573625000001 -335.86605 657.7274375000001
878:     -99.81778375 -335.680775 657.6708125
879:     -99.84659375000001 -335.45107500000006 657.60045
880:     -99.86660875 -335.1697000000001 657.5211250000001
881:     -99.86885625000001 -334.83386249999995 657.4382250000001
882:     -99.8509325 -334.4428 657.3474625000001
883:     -99.80712375 -333.99325 657.24395
884:     -99.73482125 -333.4978125 657.1279000000001
885:     -99.6315975 -332.96411250000006 657.0000375
886:     -99.49788750000002 -332.4097875 656.8601375
887:     -99.32583625000001 -331.83103750000004 656.7155750000001
888:     -99.12087375 -331.23865 656.57315
889:     -98.88992125000001 -330.6457375 656.4315
890:     -98.64305750000001 -330.06371249999995 656.2875875000001
891:     -98.388175 -329.503575 656.1303125
892:     -98.12904250000003 -328.9636 655.9719499999999
893:     -97.86801875 -328.4443125 655.8119
894:     -97.6094975 -327.9410875 655.649975
895:     -97.36340375000002 -327.470375 655.485475
896:     -97.1113875 -326.97720000000004 655.3327625000002
897:     -96.86479750000001 -326.4909875 655.1764125000001
898:     -96.62246375000001 -325.993775 655.0221374999999
899:     -96.38377000000001 -325.50365 654.8651375
900:     -96.13890625 -325.0155500000001 654.7146124999999
901:     -95.89649499999999 -324.53431249999994 654.578025
902:     -95.65319875 -324.06602499999997 654.4428750000001
903:     -95.41002125 -323.60300000000007 654.3151625
904:     -95.1738675 -323.16935000000007 654.1862125000001
905:     -94.93762750000002 -322.7264875 654.06705
906:     -94.72124750000002 -322.3200125000001 653.9478625
907:     -94.51976875000001 -321.9242625 653.8342875000001
908:     -94.3354575 -321.54192500000005 653.7252500000001
909:     -94.16751000000001 -321.1360125 653.63405
910:     -94.02787750000002 -320.7161375 653.5425375
911:     -93.91398125000002 -320.2625375 653.4517625000001
912:     -93.82209000000002 -319.75721250000004 653.3635875
913:     -93.75575125 -319.20776250000006 653.2784
914:     -93.708705 -318.58253750000006 653.2021500000001
915:     -93.68118500000001 -317.897125 653.1292125
916:     -93.66544125 -317.1436625 653.0590500000001
917:     -93.6560175 -316.31856250000004 652.9992125000001
918:     -93.65376875 -315.4331875 652.9411375000001
919:     -93.65325250000001 -314.5011 652.880525
920:     -93.64668125000003 -313.513075 652.8286875
921:     -93.62952125000002 -312.46917499999995 652.7856625000002
922:     -93.60523125000002 -311.3739625 652.7514750000001
923:     -93.57410375 -310.21145 652.721225
924:     -93.53605125 -308.9773 652.69495
925:     -93.49347375 -307.6558875 652.6653749999999
926:     -93.45161125000001 -306.2364375 652.6304250000001
927:     -93.417795 -304.70860000000005 652.58625
928:     -93.39331500000002 -303.06095 652.5344500000001
929:     -93.38245125 -301.28358749999995 652.4725375
930:     -93.38378125000001 -299.34598750000004 652.4063000000001
931:     -93.39708250000001 -297.244975 652.332975
932:     -93.42512625 -294.9696 652.25275
933:     -93.46638875000002 -292.5123625 652.1715625
934:     -93.50826625 -289.8604625 652.10315
935:     -93.55710375000001 -287.0234625 652.052875
936:     -93.60459125 -283.99733750000007 652.0310875
937:     -93.64897625 -280.79605000000004 652.047175
938:     -93.67944625 -277.4360125 652.1125875
939:     -93.6939625 -273.9315 652.2311000000001
940:     -93.69915000000002 -270.32327499999997 652.3967625
941:     -93.69256250000001 -266.6352125 652.6254250000001
942:     -93.65262125000001 -262.88351249999994 652.9321
943:     -93.59112875 -259.0949 653.3194500000001
944:     -93.53490000000002 -255.2843 653.7946000000001
945:     -93.48812249999999 -251.45453750000001 654.3638250000001
946:     -93.45624250000002 -247.60706250000004 655.0203875000001
947:     -93.42235375000001 -243.74495000000002 655.7711125
948:     -93.40656875000002 -239.85805 656.5954374999999
949:     -93.40339 -235.94396250000003 657.4956000000001
950:     -93.41131 -231.988325 658.4739125
951:     -93.44056375000001 -227.9767625 659.5143750000001
952:     -93.51932125000002 -223.91372500000003 660.6092250000002
953:     -93.64167875000001 -219.77465000000004 661.7504375000001
954:     -93.80636750000002 -215.5760125 662.915575
955:     -94.00301125000001 -211.3195125 664.096775
956:     -94.20965375 -206.99135 665.3099000000001
957:     -94.4582375 -202.60326250000003 666.5243250000001
958:     -94.7442125 -198.17346125 667.74275
959:     -95.08254125 -193.698805 668.9550124999998
960:     -95.47933875000001 -189.18590375000002 670.1493125
961:     -95.919775 -184.64344500000004 671.3249625
962:     -96.39780625 -180.07097875000002 672.4765375
963:     -96.89002500000001 -175.48634625 673.6113125
964:     -97.38404125 -170.90845125 674.7243250000001
965:     -97.87762375 -166.31585625000002 675.8031625
966:     -98.3827925 -161.75741875 676.8308625
967:     -98.88187500000001 -157.24887750000002 677.8235
968:     -99.3649575 -152.79227375000002 678.7821250000001
969:     -99.81597875 -148.39299375000002 679.7187625
970:     -100.21484000000002 -144.03045500000002 680.6296500000002
971:     -100.56600250000002 -139.72253 681.5167375
972:     -100.8656775 -135.4916925 682.3773875
973:     -101.1255625 -131.34512 683.1989624999999
974:     -101.33901125000001 -127.24219 683.9856500000001
975:     -101.50983375000001 -123.2409625 684.738025
976:     -101.65054 -119.33576125 685.4517625000001
977:     -101.76329125 -115.50108499999999 686.1211000000001
978:     -101.85528625000002 -111.7230825 686.7505375000002
979:     -101.93457000000002 -108.00603125 687.323
980:     -102.01533250000001 -104.359497375 687.850425
981:     -102.10522 -100.762156 688.3258375
982:     -102.2052825 -97.18243899999999 688.7481375000001
983:     -102.31895875000001 -93.631077625 689.1273625
984:     -102.45571625000001 -90.133161 689.4698875000001
985:     -102.62106000000001 -86.64986025000002 689.7852750000001
986:     -102.7860525 -83.17100125 690.0823875000001
987:     -102.95952625000001 -79.67251424999999 690.3578875
988:     -103.13517500000002 -76.1746716625 690.6205
989:     -103.34658250000001 -72.692307775 690.8922125
990:     -103.565475 -69.172499525 691.1545625
991:     -103.79002125 -65.66219077500001 691.4300375
992:     -104.01769375 -62.1615134 691.7038375
993:     -104.2299425 -58.68898477500001 691.9830750000001
994:     -104.43160875000001 -55.20102515000001 692.2429375
995:     -104.60633125000001 -51.714322149999994 692.4818624999999
996:     -104.77701375 -48.2624699 692.6886125
997:     -104.92906000000002 -44.86355315 692.865525
998:     -105.06017 -41.4991794875 692.993125
999:     -105.13434875 -38.16860212500001 693.0485625
1000:     -105.17024125 -34.94934175 693.0329625
1001:     -105.15552 -31.805225625000006 692.9133375000001
1002:     -105.1008525 -28.777155 692.6842000000001
1003:     -104.9828775 -25.811394999999997 692.321625
1004:     -104.80206125000001 -23.011812499999998 691.8431875
1005:     -104.56660625 -20.363761250000003 691.2286624999999
1006:     -104.27447250000002 -17.867252500000006 690.476425
1007:     -103.94816875000001 -15.54866 689.583375
1008:     -103.5967375 -13.414427500000002 688.55555
1009:     -103.22592750000001 -11.491340000000005 687.3973875
1010:     -102.84043 -9.770738750000001 686.1124875
1011:     -102.449555 -8.266462500000003 684.7022625000001
1012:     -102.05327750000001 -6.977686249999994 683.1727500000001
1013:     -101.70976499999999 -5.925827499999997 681.5451625000001
1014:     -101.42892624999999 -5.0206225000000035 679.8648875
1015:     -101.2328 -4.229153749999998 678.2120375000001
1016:     -101.15759000000001 -3.4685349999999975 676.651925
1017:     -101.22086625 -2.6367150000000006 675.2418125
1018:     -101.42375625000001 -1.6726512500000066 674.0247
1019:     -101.76892000000001 -0.5354187499999998 673.0233499999999
1020:     -102.25536375000001 0.718898750000001 672.2409625
1021:     -102.86311750000002 2.0530587500000035 671.66525
1022:     -103.57573375000003 3.434078750000001 671.2846375000001
1023:     -104.37602500000001 4.810002499999996 671.0730000000001
1024:     -105.27305500000001 6.087567499999997 671.0000249999999
1025:     -106.20867375000002 7.239277500000005 671.0045250000001
1026:     -107.1657325 8.194373749999999 671.0486375
1027:     -108.106195 8.872118749999998 671.0957874999999
1028:     -109.01835125 9.219682499999994 671.11365
1029:     -109.89635625 9.241466250000002 671.0865500000001
1030:     -110.73700250000002 8.999921250000003 671.0215625000001
1031:     -111.55724500000001 8.554672500000004 670.946
1032:     -112.36429125000001 7.967012500000001 670.8866125
1033:     -113.16908 7.275661250000004 670.8641625000001
1034:     -113.93329000000001 6.565918750000002 670.8624
1035:     -114.68949624999999 5.83054125 670.88535
1036:     -115.42014375 5.095757500000001 670.9148875
1037:     -116.1205925 4.360379999999999 670.9425
1038:     -116.78254375000002 3.6340325 670.9672875
1039:     -117.39519999999999 2.91899875 670.9929875
1040:     -117.95426250000001 2.217716250000004 671.027225
1041:     -118.45307125000001 1.5343174999999984 671.0719125000002
1042:     -118.88224375000001 0.8781412499999934 671.1224125
1043:     -119.23270875 0.2516325000000066 671.1752125
1044:     -119.5054275 -0.34543875000000135 671.2319625000001
1045:     -119.70273625 -0.9298950000000019 671.2923875
1046:     -119.82606375 -1.4952650000000034 671.3528625
1047:     -119.87965625000001 -2.0341024999999995 671.4090875
1048:     -119.87778375000002 -2.555567500000004 671.4547375
1049:     -119.8236275 -3.049531249999996 671.482075
1050:     -119.74506375 -3.531538750000001 671.4944250000001
1051:     -119.65601375000001 -3.9843775000000026 671.4895625
1052:     -119.57584375 -4.399469999999997 671.47125
1053:     -119.51854250000001 -4.7596050000000005 671.4405250000001
1054:     -119.50202750000001 -5.077742500000001 671.4028750000001
1055:     -119.50724375000001 -5.323932500000003 671.3474875
1056:     -119.51616375 -5.493072499999991 671.2665375000001
1057:     -119.54824375000001 -5.6059149999999995 671.1788000000001
1058:     -119.56871875 -5.6314162500000045 671.0787375000001
1059:     -119.61257375 -5.605036249999996 670.9918625
1060:     -119.64681250000001 -5.502217499999993 670.9083625000001
1061:     -119.66557750000001 -5.341734999999995 670.8326125
1062:     -119.68237125000002 -5.166101249999999 670.7737000000001
1063:     -119.63839750000001 -4.931769999999995 670.714825
1064:     -119.57068749999999 -4.6895062499999955 670.66535
1065:     -119.47082249999998 -4.427586249999999 670.623325
1066:     -119.38212874999999 -4.181612499999998 670.5967875000001
1067:     -119.27689875000002 -3.9259950000000057 670.5565125
1068:     -119.20381875000001 -3.7081012500000057 670.5104000000001
1069:     -119.12915625000002 -3.5011612500000027 670.436625
1070:     -119.06490624999999 -3.3154887499999965 670.3449125000001
1071:     -119.01215250000001 -3.150201250000004 670.2362125
1072:     -118.95075999999999 -2.9826849999999983 670.1093000000001
1073:     -118.91970375 -2.8585974999999966 669.9886125
1074:     -118.87574375 -2.7340849999999985 669.866075
1075:     -118.84228625 -2.635529999999992 669.7575125
1076:     -118.7949275 -2.5403550000000035 669.6654749999999
1077:     -118.74759875 -2.4566912499999987 669.60165
1078:     -118.68526499999999 -2.369489999999997 669.5683625
1079:     -118.61306250000001 -2.280396249999999 669.56795
1080:     -118.53299625 -2.1984749999999966 669.59455
1081:     -118.44636875 -2.1224574999999977 669.643575
1082:     -118.3519675 -2.0547749999999994 669.7089625
1083:     -118.25616000000002 -1.9986174999999928 669.7814375000002
1084:     -118.15795750000001 -1.9506337500000033 669.85595
1085:     -118.05867750000002 -1.9179662499999992 669.9288624999999
1086:     -117.95953 -1.9049849999999964 669.998225
1087:     -117.85458874999999 -1.9164612500000064 670.0624875000001
1088:     -117.74332 -1.9585675000000045 670.1178875
1089:     -117.62761875000001 -2.0380549999999946 670.1593125
1090:     -117.51276375000002 -2.152492500000003 670.18385
1091:     -117.4027875 -2.306791250000005 670.1891375
1092:     -117.29867250000001 -2.4985837499999946 670.1795625
1093:     -117.20207750000002 -2.7289850000000015 670.15805
1094:     -117.11590875000002 -2.9954774999999962 670.130925
1095:     -117.04803500000001 -3.2897437499999924 670.0999
1096:     -117.00109000000002 -3.603132499999999 670.0705250000001
1097:     -116.98301000000002 -3.929454999999999 670.0405125
1098:     -116.99928625000001 -4.262651249999999 670.0076875000001
1099:     -117.04709125 -4.594608749999997 669.9775625000001
1100:     -117.12379000000001 -4.921652499999999 669.9536124999998
1101:     -117.22212375000001 -5.242704999999999 669.9422625
1102:     -117.33767750000001 -5.565829999999998 669.9431625
